Time,LL_Q,LL_T,LL_C,Regime
187255000,  16768885579,  13650019085,  13850588554,10
187345000,  16836593024,  13711129974,  13916796841,10
187355000,  16836593024,  13711129974,  13916796841,10
187365000,  16836593024,  13711129974,  13916796841,10
187455000,  16913203279,  13789016858,  13988267174,10
187465000,  16913203279,  13789016858,  13988267174,10
187475000,  16913203279,  13789016858,  13988267174,10
187565000,  16987601514,  13873075404,  14051793882,10
187575000,  16987601514,  13873075404,  14051793882,10
187585000,  16987601514,  13873075404,  14051793882,10
187675000,  17065278257,  13953349584,  14117418874,10
187685000,  17065278257,  13953349584,  14117418874,10
187695000,  17065278257,  13953349584,  14117418874,10
187785000,  17123571179,  13998785817,  14188099170,10
187795000,  17123571179,  13998785817,  14188099170,10
187805000,  17123571179,  13998785817,  14188099170,10
187895000,  17200672725,  14053180724,  14269043462,10
187905000,  17200672725,  14053180724,  14269043462,10
187915000,  17200672725,  14053180724,  14269043462,10
188005000,  17251991913,  14114456985,  14350333741,10
188015000,  17251991913,  14114456985,  14350333741,10
188025000,  17251991913,  14114456985,  14350333741,10
188115000,  17330122319,  14197699900,  14415961023,10
188125000,  17330122319,  14197699900,  14415961023,10
188135000,  17330122319,  14197699900,  14415961023,10
188225000,  17364788544,  14236314599,  14493014579,10
188235000,  17364788544,  14236314599,  14493014579,10
188245000,  17364788544,  14236314599,  14493014579,10
188335000,  17436172741,  14281889502,  14549845568,10
188345000,  17436172741,  14281889502,  14549845568,10
188355000,  17436172741,  14281889502,  14549845568,10
188445000,  17514320468,  14361688395,  14625491248,10
188455000,  17514320468,  14361688395,  14625491248,10
188465000,  17514320468,  14361688395,  14625491248,10
188555000,  17579120405,  14414344020,  14702023994,10
188565000,  17579120405,  14414344020,  14702023994,10
188575000,  17579120405,  14414344020,  14702023994,10
188665000,  17652629614,  14478628043,  14771623282,10
188675000,  17652629614,  14478628043,  14771623282,10
188685000,  17652629614,  14478628043,  14771623282,10
188775000,  17728187041,  14556987876,  14852664345,10
188785000,  17728187041,  14556987876,  14852664345,10
188795000,  17728187041,  14556987876,  14852664345,10
188885000,  17805391512,  14636096474,  14932943208,10
188895000,  17805391512,  14636096474,  14932943208,10
188905000,  17805391512,  14636096474,  14932943208,10
188995000,  17880000169,  14714919387,  15001986920,10
189005000,  17880000169,  14714919387,  15001986920,10
189015000,  17880000169,  14714919387,  15001986920,10
189105000,  17944643556,  14736405957,  15044254397,10
189115000,  17944643556,  14736405957,  15044254397,10
189125000,  17944643556,  14736405957,  15044254397,10
189215000,  17967351842,  14809299248,  15105376833,10
189225000,  17967351842,  14809299248,  15105376833,10
189235000,  17967351842,  14809299248,  15105376833,10
189325000,  18042187733,  14875417596,  15167461874,10
189335000,  18042187733,  14875417596,  15167461874,10
189345000,  18042187733,  14875417596,  15167461874,10
189435000,  18085275265,  14955457750,  15224365830,10
189445000,  18085275265,  14955457750,  15224365830,10
189455000,  18085275265,  14955457750,  15224365830,10
189545000,  18164350434,  15021200255,  15297275634,10
189555000,  18164350434,  15021200255,  15297275634,10
189565000,  18164350434,  15021200255,  15297275634,10
189655000,  18222625855,  15097998315,  15378087946,10
189665000,  18222625855,  15097998315,  15378087946,10
189675000,  18222625855,  15097998315,  15378087946,10
189765000,  18268023534,  15181478523,  15444428130,10
189775000,  18268023534,  15181478523,  15444428130,10
189785000,  18268023534,  15181478523,  15444428130,10
189875000,  18335455770,  15265387630,  15500493152,10
189885000,  18335455770,  15265387630,  15500493152,10
189895000,  18335455770,  15265387630,  15500493152,10
189985000,  18403779250,  15316356050,  15577934680,10
189995000,  18403779250,  15316356050,  15577934680,10
190005000,  18403779250,  15316356050,  15577934680,10
190095000,  18463474096,  15386319524,  15626047223,10
190105000,  18463474096,  15386319524,  15626047223,10
190115000,  18463474096,  15386319524,  15626047223,10
190205000,  18538174047,  15466193807,  15680739524,10
190215000,  18538174047,  15466193807,  15680739524,10
190225000,  18538174047,  15466193807,  15680739524,10
190315000,  18614604688,  15547029052,  15758845080,10
190325000,  18614604688,  15547029052,  15758845080,10
190335000,  18614604688,  15547029052,  15758845080,10
190425000,  18678064980,  15622294363,  15820330972,10
190435000,  18678064980,  15622294363,  15820330972,10
190445000,  18678064980,  15622294363,  15820330972,10
190535000,  18718282658,  15648563522,  15884821790,10
190545000,  18718282658,  15648563522,  15884821790,10
190555000,  18718282658,  15648563522,  15884821790,10
190645000,  18795498009,  15724800862,  15936874609,10
190655000,  18795498009,  15724800862,  15936874609,10
190665000,  18795498009,  15724800862,  15936874609,10
190755000,  18848444156,  15801113642,  15984240010,10
190765000,  18848444156,  15801113642,  15984240010,10
190775000,  18848444156,  15801113642,  15984240010,10
190865000,  18920611673,  15847326098,  16023515731,10
190875000,  18920611673,  15847326098,  16023515731,10
190885000,  18920611673,  15847326098,  16023515731,10
190975000,  18977467065,  15925188136,  16074951470,10
190985000,  18977467065,  15925188136,  16074951470,10
190995000,  18977467065,  15925188136,  16074951470,10
191085000,  19035404359,  15958614182,  16150179481,10
191095000,  19035404359,  15958614182,  16150179481,10
191105000,  19035404359,  15958614182,  16150179481,10
191195000,  19096937371,  16029251857,  16155869126,10
191205000,  19096937371,  16029251857,  16155869126,10
191215000,  19096937371,  16029251857,  16155869126,10
191305000,  19164339387,  16092140316,  16221369526,10
191315000,  19164339387,  16092140316,  16221369526,10
191325000,  19164339387,  16092140316,  16221369526,10
191415000,  19241409693,  16155349826,  16259856722,10
191425000,  19241409693,  16155349826,  16259856722,10
191435000,  19241409693,  16155349826,  16259856722,10
191525000,  19319406301,  16184213317,  16340417502,10
191535000,  19319406301,  16184213317,  16340417502,10
191545000,  19319406301,  16184213317,  16340417502,10
191635000,  19383185863,  16256744640,  16398251932,10
191645000,  19383185863,  16256744640,  16398251932,10
191655000,  19383185863,  16256744640,  16398251932,10
191745000,  19462784156,  16337061194,  16469087741,10
191755000,  19462784156,  16337061194,  16469087741,10
191765000,  19462784156,  16337061194,  16469087741,10
191855000,  19533981666,  16417209634,  16534737370,10
191865000,  19533981666,  16417209634,  16534737370,10
191875000,  19533981666,  16417209634,  16534737370,10
191965000,  19594527712,  16481388144,  16605849946,10
191975000,  19594527712,  16481388144,  16605849946,10
191985000,  19594527712,  16481388144,  16605849946,10
192075000,  19658018999,  16558165304,  16643974395,10
192085000,  19658018999,  16558165304,  16643974395,10
192095000,  19658018999,  16558165304,  16643974395,10
192185000,  19726346020,  16598895100,  16721408624,10
192195000,  19726346020,  16598895100,  16721408624,10
192205000,  19726346020,  16598895100,  16721408624,10
192295000,  19802251773,  16659080250,  16781334671,10
192305000,  19802251773,  16659080250,  16781334671,10
192315000,  19802251773,  16659080250,  16781334671,10
192405000,  19873862242,  16741471783,  16846808116,10
192415000,  19873862242,  16741471783,  16846808116,10
192425000,  19873862242,  16741471783,  16846808116,10
192515000,  19936329197,  16818963724,  16917991176,10
192525000,  19936329197,  16818963724,  16917991176,10
192535000,  19936329197,  16818963724,  16917991176,10
192625000,  19977846851,  16884141312,  16996299136,10
192635000,  19977846851,  16884141312,  16996299136,10
192645000,  19977846851,  16884141312,  16996299136,10
192735000,  20055003916,  16963309161,  17077254897,10
192745000,  20055003916,  16963309161,  17077254897,10
192755000,  20055003916,  16963309161,  17077254897,10
192845000,  20121788382,  17045597293,  17145883163,10
192855000,  20121788382,  17045597293,  17145883163,10
192865000,  20121788382,  17045597293,  17145883163,10
192955000,  20199387978,  17127373615,  17220068692,10
192965000,  20199387978,  17127373615,  17220068692,10
192975000,  20199387978,  17127373615,  17220068692,10
193065000,  24446280238,  17208819871,  17249662286,10
193075000,  24446280238,  17208819871,  17249662286,10
193085000,  24446280238,  17208819871,  17249662286,10
193175000,  24523633569,  17282178326,  17312170932,10
193185000,  24523633569,  17282178326,  17312170932,10
193195000,  24523633569,  17282178326,  17312170932,10
193285000,  24594232596,  17355558424,  17387709800,10
193295000,  24594232596,  17355558424,  17387709800,10
193305000,  24594232596,  17355558424,  17387709800,10
193395000,  24672267864,  17410431867,  17445677780,10
193405000,  24672267864,  17410431867,  17445677780,10
193415000,  24672267864,  17410431867,  17445677780,10
193505000,  24744937993,  17480414572,  17521830809,10
193515000,  24744937993,  17480414572,  17521830809,10
193525000,  24744937993,  17480414572,  17521830809,10
193615000,  24822158881,  17559928074,  17584463469,10
193625000,  24822158881,  17559928074,  17584463469,10
193635000,  24822158881,  17559928074,  17584463469,10
193725000,  24885676743,  17641051163,  17656744500,10
193735000,  24885676743,  17641051163,  17656744500,10
193745000,  24885676743,  17641051163,  17656744500,10
193835000,  24950875828,  17723061185,  17693518711,10
193845000,  24950875828,  17723061185,  17693518711,10
193855000,  24950875828,  17723061185,  17693518711,10
193945000,  25022190481,  17799385233,  17772947870,10
193955000,  25022190481,  17799385233,  17772947870,10
193965000,  25022190481,  17799385233,  17772947870,10
194055000,  25099450587,  17878549913,  17847606132,10
194065000,  25099450587,  17878549913,  17847606132,10
194075000,  25099450587,  17878549913,  17847606132,10
194165000,  25152093757,  17948868946,  17923398561,10
194175000,  25152093757,  17948868946,  17923398561,10
194185000,  25152093757,  17948868946,  17923398561,10
194275000,  25212318317,  18010150778,  17944639564,10
194285000,  25212318317,  18010150778,  17944639564,10
194295000,  25212318317,  18010150778,  17944639564,10
194385000,  25287578053,  18080281028,  18022069785,10
194395000,  25287578053,  18080281028,  18022069785,10
194405000,  25287578053,  18080281028,  18022069785,10
194495000,  25362805445,  18145709271,  18104232200,10
194505000,  25362805445,  18145709271,  18104232200,10
194515000,  25362805445,  18145709271,  18104232200,10
194605000,  25430287238,  18227790632,  18136660545,10
194615000,  25430287238,  18227790632,  18136660545,10
194625000,  25430287238,  18227790632,  18136660545,10
194715000,  25499524266,  18310079220,  18179880640,10
194725000,  25499524266,  18310079220,  18179880640,10
194735000,  25499524266,  18310079220,  18179880640,10
194825000,  25510869825,  18373063397,  18233945074,10
194835000,  25510869825,  18373063397,  18233945074,10
194845000,  25510869825,  18373063397,  18233945074,10
194935000,  25588868259,  18452476938,  18312462679,10
194945000,  25588868259,  18452476938,  18312462679,10
194955000,  25588868259,  18452476938,  18312462679,10
195045000,  25665886572,  18498543700,  18375252130,10
195055000,  25665886572,  18498543700,  18375252130,10
195065000,  25665886572,  18498543700,  18375252130,10
195155000,  25739499258,  18544610225,  18448000353,10
195165000,  25739499258,  18544610225,  18448000353,10
195175000,  25739499258,  18544610225,  18448000353,10
195265000,  25815199258,  18614808083,  18529847009,10
195275000,  25815199258,  18614808083,  18529847009,10
195285000,  25815199258,  18614808083,  18529847009,10
195375000,  25892955307,  18688190469,  18606518873,10
195385000,  25892955307,  18688190469,  18606518873,10
195395000,  25892955307,  18688190469,  18606518873,10
195485000,  25967128683,  18733790371,  18684338514,10
195495000,  25967128683,  18733790371,  18684338514,10
195505000,  25967128683,  18733790371,  18684338514,10
195595000,  26046698113,  18805344957,  18764567515,10
195605000,  26046698113,  18805344957,  18764567515,10
195615000,  26046698113,  18805344957,  18764567515,10
195705000,  26111772846,  18887465749,  18824915630,10
195715000,  26111772846,  18887465749,  18824915630,10
195725000,  26111772846,  18887465749,  18824915630,10
195815000,  26188694986,  18967330891,  18892303359,10
195825000,  26188694986,  18967330891,  18892303359,10
